2,10,0,"[0.131432386301497, 0.9812949192110807, -0.04687420618886051]","[0.06443051693813366, 0.6184878164309993, 0.5272001442571792]","[0.0, 0.6314937429782219, 0.5071979518903902]","[0.11276772764712101, 0.580328858703794, 0.4914679111199405]","[0.006557412294705281, 0.6442630704835182, 0.4786910975134857]","[0.01724251340651506, 0.9154173335161317, -0.25982792098465524]","[0.09805806756909163, 0.9880380741424375, -0.04740454631399871]","[0.13363062095621103, 0.764513968373123, -0.34854947060961194]","[0.26594665621185953, 0.9595891284407401, -0.05391638660172049]","[-0.03271964657957227, 0.8783368395872628, 0.3030511723851177]","[0.009527957076670646, 0.9493302153097147, -0.25648473165734487]","[0.20928224394493355, 0.7497931243080274, -0.46408608365154436]","[0.17530346617997594, 0.9736812665835402, 0.1200397116512022]","[0.3754612373415682, 0.8812183331504286, -0.24149888451801615]","[0.2842634470833474, 0.8762556216150443, 0.20163944163993364]","[0.3543006657227892, 0.8789726995744473, -0.035813877299666785]","[-0.14644660940672338, 0.0, -0.3535533905932766]"
2,11,0,"[0.13143238630149723, 0.9814852863183319, -0.04272067007300251]","[0.08496305599696319, 0.9867482339376039, -0.039176478276559124]","[0.020797258270192576, 0.9985103679235436, 0.00417155020175386]","[0.06326114420676632, 0.9825554784871002, 0.06443051693813118]","[0.0065574122947053, 0.6442630704835182, 0.47869109751348304]","[0.14663001059081182, 0.9871642584417657, -0.04295367795875649]","[0.07635991573895495, 0.9893478299386231, -0.02169815183013668]","[0.15169635529446168, 0.7550360690451186, -0.2924974568391434]","[0.3106408238287983, 0.9415655933225366, -0.07926739292989282]","[0.34647419581285277, 0.5810674322842999, -0.2982458109551871]","[0.43062245251064724, 0.7419777180978429, -0.21380145216551227]","[0.12659242088545852, 0.9599643419753221, 0.0930369744289905]","[0.09310857209610646, 0.974060471878488, -0.07753599247075016]","[0.27040864974983947, 0.8929308777933898, -0.27052749334553283]","[0.22271770159368032, 0.9407459678091072, -0.11286223888725289]","[-0.2218291529316616, 0.8051793482902667, -0.1693597341363713]","[0.11412732525299418, 0.43894778645719157, -0.3535533905932766]"
2,12,0,"[-0.04327423224079174, 0.9972202073152658, -0.042452388476483804]","[-0.026660378759471248, 0.9883065745040653, -0.03493723841701524]","[-0.0009008935599447154, 0.9981916905777837, 0.0009008935599439383]","[-0.09466244695825754, 0.9852006020209672, -0.0131326365611244]","[-0.01973342594909644, 0.9933356487274096, -0.07893370379638753]","[0.017079144557095916, 0.9911567065265956, -0.06662936414927856]","[-0.089186342430013, 0.9939708898255901, 0.0007979117031524652]","[0.01806573433825065, 0.9877748271326965, 0.10839440602948969]","[-0.22554488625276292, 0.7133298760339244, -0.0039333594842645425]","[0.11443429009778328, 0.3919686710588053, -0.023677479399772494]","[0.7266678101367816, 0.07741838050392857, 0.3198010745334159]","[0.026574700172638188, 0.9306830455454076, 0.3562715441642652]","[0.018522613676957178, 0.9849782099229287, -0.14586552167035904]","[0.23512992245090913, 0.9332060486748048, -0.1974718169564369]","[0.026899609689493786, 0.9929533438773888, -0.10866811310275892]","[-0.5765416344674321, -0.09242309715502017, -0.03716470731235688]","[-0.153520019315593, 0.9309551409622259, -0.02342892164309518]"
2,13,0,"[0.004077140140246183, 0.9948430807699964, 0.002038570070126866]","[-0.04719291781830082, 0.6362624210675136, -0.43259157300677487]","[-0.02169815183013731, 0.9985417621983146, 0.04440198228946457]","[-0.05170876899950194, 0.9831682605452272, 0.011879565600736441]","[-0.01973342594909646, 0.9826105412207795, 0.02407153672853468]","[-0.11343323242654613, 0.9928033603422222, -0.02367568619052207]","[-0.09245699907182292, 0.9942895671713501, 0.022496063533289146]","[-0.05842062378369661, 0.9965753021614319, 0.0]","[-0.5043815290050944, 0.7511976109521754, 0.02141764684390779]","[-0.16759327272807667, 0.7219441532252802, 0.26882292916137374]","[0.0717316053549979, 0.2209208547066197, 0.3198010745334159]","[-0.12151251926713513, 0.8664141173661903, -0.02434194972254744]","[-0.0523978358492343, 0.9882664894153805, -0.03974643167585867]","[-0.1899614716867717, 0.14731756664532725, -0.03941388523116274]","[0.012671849858875817, 0.9956143733270721, -0.08303269402607327]","[0.01998530320106795, -0.012095153685407922, 0.01490105277518694]","[0.017627171824798893, 0.9870291924542443, -0.0063592030931189925]"
2,14,0,"[0.13302195975666198, 0.9897952874107148, 0.02367568619052207]","[0.03892167111101119, 0.29642346841939116, -0.006237492307769266]","[0.08213015623531818, 0.9922652075170646, 0.0021712914005007633]","[-0.05754353376484356, 0.0028149180487844205, 0.0031274184527276816]","[0.0, 0.9892748924933699, 0.10300524052492221]","[0.00140633055436723, 0.9905273480737549, -0.022496063533289146]","[0.04251938212792972, 0.9942895671713501, -0.022496063533289146]","[0.11701852370728005, 0.9477045385668106, 0.12531367677927108]","[0.02933384586329879, 0.9788530635805586, -0.06321746279416374]","[-0.05656748134261136, 0.9531733152907265, -0.24786247350534296]","[-0.11070890522972832, 0.9148835448826418, 0.0]","[-0.02696182366189248, 0.8991457975428716, -0.21271447194806115]","[-0.03980187526607182, 0.9886888199278587, 0.0]","[-0.3431327460891396, 0.1954280128906163, -0.005130270484343669]","[0.229656544509254, 0.9247691266662059, 0.04877333463561939]","[0.7429735470752235, 0.43388133406288887, 0.05206576008754382]","[0.10214021986766397, 0.9589404829108759, -0.05867210103559728]"
2,15,0,"[0.12551154102010376, 0.9906177979658253, 0.01992047682224296]","[0.04522007932649519, 0.3194452980466167, 0.0011663823560184028]","[0.14165584049525926, 0.9888283062447556, -0.0403744338121399]","[-0.0575435337648436, 0.010879962998828319, -0.08631530064726434]","[0.01723113791988944, 0.9997029996767992, 0.0]","[0.04499212706658362, 0.9898267954648645, -0.08998425413316369]","[0.13815471593363426, 0.9895790750687325, -0.004829432199848327]","[0.3106236650999463, 0.7485351751451077, -0.2532029725258411]","[0.1875175354778733, 0.9775977996808223, -0.046786443296646496]","[0.2069497180581621, 0.7135588591591215, -0.5101244809812542]","[0.23783263580935454, 0.9705633241411533, 0.0]","[0.1782708446098411, 0.9797621396551648, -0.013871886732395922]","[0.11117723280047898, 0.9875430643061662, -0.07844645405527473]","[0.10463398950534497, 0.9914577650585983, -0.05488212999484432]","[0.2959422249694086, 0.9213477785753525, 0.1435145347569886]","[0.22264990188737954, 0.4160251471689236, 0.0]","[0.24757076904860753, 0.8496770198669026, -0.3843485195097571]"
2,16,0,"[0.053634385121186234, 0.8152608445202247, 0.4061365581700116]","[-0.026618084445806822, 0.2625080915864544, 0.016664417663611708]","[-0.043012204793758446, 0.9403782213988734, 0.18523388335408697]","[0.0, 0.9973458969132878, -0.051449575542754644]","[0.03707303267320311, 0.9957503685096469, -0.059525684259938316]","[-0.11736439333834348, 0.969255046757695, -0.19397929700660654]","[0.07066652533375795, 0.9933950272516938, -0.017956893660510787]","[0.04006739319920882, 0.7865797214185193, -0.33775216741521064]","[0.15455468754619517, 0.9876611169926264, 0.01643101949751724]","[0.3544455153253949, 0.5572172884857025, -0.09814518493891455]","[0.0633769806112241, 0.8533332445652206, 0.3412748394948224]","[-0.3588796983369633, 0.49526055654365564, -0.31544706400058686]","[0.14818825086321397, 0.9817340946151205, -0.056108101474833916]","[0.07866760610880874, 0.9890862872762938, -0.08674723979493848]","[-0.01900898482233515, 0.9564851314177361, -0.1256093430001357]","[-0.4803031255601411, 0.8726694589258415, -0.01691275228729694]","[0.07715167498105302, 0.3857583749052367, -0.30860669992418366]"
2,17,0,"[-0.08073214114985472, 0.5738183353791726, -0.03239716885557442]","[-0.03291649266129104, 0.360030506948533, 0.06274440761941946]","[-0.08121781741813838, 0.8280921420061134, -0.11472529642601614]","[0.16484511834894675, 0.03577956553624517, 0.047457495466616706]","[-0.0027688868289930113, 0.993484563643591, -0.10474724742455521]","[-0.09486832980505078, 0.9743416490252628, -0.126491106406732]","[-0.020654809619299996, 0.9944447807785934, -0.09758795385185692]","[-0.2651750382881133, 0.9065886621983736, -0.1756728630461879]","[-0.0012103456631962217, 0.9854634368789732, -0.06134161310149011]","[0.13908342829558507, 0.5015808642980915, -0.14855959469096547]","[-0.05166764462747153, 0.7205594520064835, 0.691016120567781]","[-0.5364110002546951, 0.4815434123430862, -0.21715717156973113]","[-0.11393586783192688, 0.9431977082222716, 0.09010144529833752]","[0.028915746598315195, 0.9704808347818812, -0.2304211825781124]","[-0.33640122070448797, 0.8788888094055665, -0.25347706798756064]","[-0.08418078851418898, 0.9225969414184334, -0.15395764336421536]","[-0.15075567228888076, 0.15075567228888076, 0.4522670168666423]"
2,18,0,"[0.12369231760943133, 0.431143723603725, -0.003999258754959101]","[-0.12700012700019048, 0.705781473465322, -0.23580043570518683]","[0.021320071635561044, 0.874051627285553, -0.22174300696432425]","[0.018040063470270873, 0.00820984423472737, 0.010824038082162701]","[0.004115342608935757, 0.9785074302531029, 0.08840905779159414]","[0.16593082789999336, 0.8650478213799886, 0.29867549021998485]","[0.04997743178290115, 0.9901411206786292, -0.08550850932530807]","[-0.09491983820181815, 0.03233224167735216, 0.09350721722961453]","[-0.02034337390465879, 0.9878874817718213, -0.06134161310149011]","[-0.06003494274999355, -0.11884335772228383, -0.05850723406535607]","[-0.04149116684966003, 0.4647020116484839, -0.13778471846860896]","[-0.08511857229284203, 0.9752853434441136, 0.13072748812874124]","[-0.11114501062859006, 0.9431900449197883, 0.06776309271789671]","[-0.013593181195673765, 0.9410813032635588, 0.046630593956287214]","[0.028839887454665813, 0.8091861942447736, 0.022248263211203323]","[0.17815780761820577, 0.9212419895788173, 0.060907004539302534]","[-0.15075567228888076, 0.15075567228888076, 0.4522670168666423]"
2,19,0,"[0.09625054600873106, 0.5811321262796412, 0.15035141228931792]","[0.10668236813460388, 0.8826551228784183, 0.24892081428398427]","[0.2461829819586654, 0.9211105562731348, 0.1596038130587587]","[-0.14680505487867587, 0.9169897711117301, 0.1355237648227714]","[0.16780928618701751, 0.9607529862279875, 0.13363062095621103]","[0.3276212445908815, 0.8096964672799345, 0.460365906910873]","[0.14399963960887874, 0.9835416778599324, 0.04982331773927484]","[0.13715544297113524, 0.1110563005146048, 0.309944562165704]","[0.08143837030808498, 0.9760753213060696, 0.14085904245474978]","[0.11757993740191353, 0.1721224663941996, 0.5621672049726669]","[-0.03255709365947013, 0.1386860949196489, 0.011479497083060508]","[0.03526728079292951, 0.9604147342025442, 0.2500241012402924]","[0.06953348594278452, 0.9888732882779152, 0.045221563164616896]","[0.08446488637342497, 0.9524584984984585, 0.19030453673946113]","[0.3234847217953103, 0.8905110947728474, 0.12736858665711992]","[0.1840742356983327, 0.9291062945684416, 0.09820096200545692]","[-0.2425356250363393, 0.2425356250363393, -0.36380343755450184]"
2,20,0,"[-0.08738162103395819, 0.8215864924105176, 0.012423206387360608]","[0.33737766460783725, 0.85293535626991, 0.3176585474663014]","[0.34025506879702494, 0.9011806526194732, 0.2026538757472096]","[0.026726124191242435, 0.9282838309423198, 0.3572374187061911]","[0.2281219899736242, 0.8278380626970261, 0.34815531191139826]","[0.11340996173236206, 0.9033129680059631, 0.3548122365249924]","[0.10072618096490693, 0.9815740776926418, 0.15544374648136738]","[-0.08854831667395047, 0.9729302709239107, 0.0]","[0.19660219270425472, 0.9421043009327548, 0.2250742345614043]","[-0.1683293190843287, 0.6417027464770513, 0.5169813185978995]","[0.01705692879554732, 0.017394395643123062, -0.0002935010101197122]","[-0.027692438781087958, 0.9374442623799837, 0.3456441723409469]","[0.04220959077290587, 0.9835899874748577, 0.14245212169743837]","[0.01721285922364757, 0.8945163795726785, -0.2829582292090578]","[0.015448344762987176, 0.9695927515477081, 0.19565661098845766]","[-0.20864466631987, 0.6404836013177828, -0.43308426694409974]","[-0.45206471376721424, 0.6965153172865541, -0.36380343755450184]"
2,21,0,"[-0.15258576901599152, 0.6165979776219785, 0.6942221912440871]","[-0.190479033234233, 0.8070129481685342, 0.3572959912516964]","[0.03321715521054802, 0.5667140759358347, 0.627947583280033]","[-0.01781741612749499, 0.9710491789484763, 0.22271770159368742]","[0.0005802653222133358, 0.8092676460747725, 0.5210724372226707]","[0.13741488321852557, 0.9229026675486409, 0.19312181983410426]","[-0.05244990568853325, 0.9713102203286894, 0.201789380944831]","[-0.016031125169291727, 0.9140286486646687, 0.20180183819889663]","[-0.04585533007241338, 0.891754985158002, 0.22707233496380042]","[-0.2592789248284575, 0.17392867632511866, 0.8626291126342664]","[0.2799432866971614, -0.01361724539003717, -0.07055253477847145]","[0.05423075327081506, 0.962310611589885, 0.20711622871246504]","[0.06482037235521432, 0.972861376830906, 0.21175022539559762]","[-0.2005582410155995, 0.48403473017398824, 0.1958939014715142]","[-0.12618251949103865, 0.9366410713103335, 0.02193421954414987]","[-0.7402000689367014, -0.00770479144907199, -0.5658286108209722]","[-0.24854610385958154, 0.9351895455042154, 0.1300567170956768]"
2,22,0,"[0.13862039055820605, 0.49774373818186746, 0.18059685459402175]","[-0.35190922962623894, -0.011912918156383512, 0.38673320216390294]","[-0.048209866760674916, 0.11532123904473224, -0.012640609229393363]","[-0.007881761563399071, 0.8932585098148422, 0.3823813106801808]","[-0.041915022336898033, 0.9065477373507349, 0.3956348269049599]","[0.22485836067644982, 0.8167055479372038, 0.3524672024945801]","[-0.03724586190882562, 0.9470432225978698, 0.2899643388218891]","[0.2050691203851187, 0.9309792471986214, 0.16653455740596712]","[-0.3179808837587572, 0.843352106463584, 0.4020950665397507]","[-0.008314556108281579, 0.22632408427708128, 0.05901162803500881]","[0.37851569023193576, 0.4850712500726786, 0.4287464628562745]","[-0.004463650506231431, 0.966666786381154, 0.17054185986315673]","[-0.09128709291752557, 0.9431440487544194, 0.2970938526978344]","[0.20008804186326756, 0.3996097629801909, 0.6920528470361802]","[-0.07722722484881217, 0.7811652271137177, 0.24161245113269558]","[-0.07353340227004423, -0.00770479144907199, 0.10083805584569916]","[-0.0029534873661276606, 0.9620568900883484, 0.262289652225121]"
2,23,0,"[-0.02667531972708037, 0.6486416413741267, -0.1977765286042441]","[-0.06147386213484651, -0.8877012096870942, 0.1615547372547539]","[0.13303091795290534, 0.44031808310089104, -0.2587083560803478]","[0.257824712987684, 0.8456054347734039, 0.36701520812015076]","[0.11579059030664673, 0.8729177031148083, 0.47208237655137]","[0.20759340671270365, 0.8156507590811657, 0.26825201038792557]","[0.2813980281333617, 0.8662497612430116, 0.35601201850374764]","[0.12575032462328295, 0.9906837984378285, -0.03526728079292951]","[-0.004788098463670565, 0.8763470092692103, 0.42408304203155467]","[-0.18248691823696817, 0.590478899754828, -0.11930927592700158]","[0.12126781251816965, 0.7457962547996715, 0.42664091682598126]","[-0.004463650506231431, 0.966666786381154, 0.17054185986315673]","[-0.05645044220294437, 0.9441485745917646, 0.28708413797880183]","[0.2352856490605575, 0.7423782018976794, 0.4667469927741621]","[0.1037734022915231, 0.5905592107519908, 0.7981060153350441]","[0.3333333333333286, 0.1666666666666572, -0.1666666666666643]","[-0.1690122503448208, 0.9251778894003735, 0.2347708241831441]"
2,24,0,"[-0.012917327443714655, 0.40097432750184225, -0.3246404150551072]","[0.010274196735595766, 0.004564591722203026, -0.019687152378714323]","[0.4739392436790433, 0.42135048580018974, -0.11278168442174064]","[0.4423258684646916, 0.8846517369293565, 0.0]","[0.3561484911370041, 0.6554034528467128, -0.09251705442122926]","[0.16843038421330547, 0.957369405411896, -0.008186599979680409]","[0.4034815915799612, 0.782233579289624, 0.46017136232622846]","[0.21283784428524655, 0.8515915501444056, 0.31524416249563814]","[0.35066147849838103, 0.671361670951228, 0.5424767295824608]","[0.2617319417513997, 0.639193479148588, 0.40145693329103693]","[-0.44630369914433743, 0.4838768542991545, 0.3947620811728143]","[0.11548099481260721, 0.8606749826791429, 0.376539623632965]","[0.1310616955795183, 0.9688383343288365, 0.2007349970086807]","[-0.2635441439827133, 0.8880517954899005, 0.28935202012052486]","[0.14979099253972095, 0.7613853912896786, 0.3309709812806858]","[-0.44022545316281025, 0.22011272658141934, -0.41195490936743795]","[-0.20507577810739974, 0.323063040047856, 0.5876091391263643]"
2,25,0,"[0.2688433806246753, 0.04306816389754431, -0.85874889853784]","[-0.05094014196142016, 0.5801376093531587, -0.3797155593854029]","[0.2282699526989891, 0.0, -0.8376030370030136]","[0.08508017074439067, 0.7825327771845707, 0.266485930642439]","[0.28490144114909466, 0.22792115291926507, 0.15811827062108819]","[0.0, 0.8782964886239881, 0.3961207919592127]","[0.1646463899845365, 0.38417490996391734, 0.7744106499742287]","[0.03723622816205108, 0.5954213889791333, 0.7365946482958279]","[0.06605906931195449, 0.2097953395741854, 0.8418699566761418]","[0.606078628534533, 0.19324596840579034, 0.5294065123617031]","[-0.7083524119765059, 0.2231518495721616, 0.393950322699105]","[-0.1848682114045559, 0.7623026558651986, 0.5540040417722736]","[-0.20855341280043405, 0.6165823166204234, 0.468732048678163]","[-0.4570396469567015, 0.7743756997332412, 0.3138166721488176]","[-0.3394848015306451, 0.6778440416177602, 0.11006906766008484]","[-0.780728065466306, 0.5180525123469693, 0.3008592233222487]","[-0.4472135954999601, 0.10233898523179619, 0.4850712500726644]"
2,26,0,"[-0.07070649442619081, -0.012382735855084093, 0.005006320683942356]","[-0.06495317391289997, 0.09201699637659999, -0.9871488043467505]","[-0.04551046780113585, 0.0, 0.009545606041619692]","[0.07711795286765533, 0.6600079832533083, 0.6600079832533012]","[0.2999999999999998, 0.0, 0.8999999999999986]","[-0.06350006350009352, 0.7651110207992531, 0.6375925173327133]","[-0.18569533817705164, 0.0, 0.9642383454426309]","[-0.4685411649971698, 0.5889270180829271, 0.5083893137780393]","[-0.48569533817705235, 0.0, 0.8642383454426295]","[-0.11564773069316203, -0.15321232430335385, 0.8295616850168273]","[0.23795128716783154, 0.0, 0.425829158352272]","[-0.08234325067730452, 0.7333737342173663, 0.5586329228851454]","[0.1695631913598845, 0.2935709753041351, 0.3725070038132259]","[-0.3128475791614278, 0.5179209358950914, 0.7308873877364022]","[-0.0872621787626997, 0.35784644489211814, 0.5245131115588038]","[-0.430214873106749, 0.6567888289785628, 0.549235110701872]","[-0.4472135954999601, 0.22360679774996584, 0.0]"
