0,4,1,"[-0.16180676620330559, 0.23885760725249883, -0.40836945756072396]","[-0.1789736581614818, 0.2720399604054533, -0.3794241553023454]","[0.0, 0.24484703658953322, -0.4359471627081888]","[-0.1803656036747725, 0.266941093438664, -0.38237507979052054]","[-0.21939956151022955, 0.09653580706450127, -0.4387991230204591]","[-0.12201329656397064, 0.32849733690299665, -0.3566542514946889]","[-0.1605607614451614, 0.026760126907526605, -0.4727622420329709]","[-0.13562586555950418, 0.20795966052456905, -0.4340027697904105]","[-0.03710734801212112, -0.1261649832412104, -0.4823955241575675]","[0.09710989148312876, 0.3468210410111645, -0.34682104101116806]","[0.04590441269113654, 0.04590441269113299, -0.49576765706423487]","[0.026887452772122344, 0.36298061242369606, -0.3428150228446043]","[0.08638684255813445, 0.1295802638372041, -0.4751276340697501]","[0.25003905538076765, 0.3061702718948176, -0.30617027189481405]","[0.25145999691840615, 0.13666304180347977, -0.40998912541043353]","[0.3813440111151323, 0.15767108151875853, -0.2823412389987112]","[0.38267527850873506, 0.03861860608803802, -0.31948119581922185]"
0,5,1,"[-0.16957857828664302, 0.7284817685027569, -0.5094030146441142]","[-0.1789736581614824, 0.7566553450208389, -0.502501078379268]","[0.0, 0.7324134644852638, -0.5467577145026823]","[-0.15010422704133272, 0.7511231195737054, -0.5034205863242818]","[-0.2076834034520989, 0.5886144455059918, -0.5266703084564384]","[-0.10559556898139277, 0.8128203005890455, -0.47978720836403]","[-0.1605607614451614, 0.5011017759327832, -0.6308761250413895]","[-0.07899499480733141, 0.7034797796060381, -0.46939706401052206]","[-0.0908614670793142, 0.33612044073663594, -0.6651595289860168]","[0.06852679395937855, 0.8327336989149394, -0.23248865091616722]","[0.29336111155735267, 0.45083355629039623, -0.6532401017972802]","[0.09999026650788778, 0.8107353465552407, -0.5529856123349219]","[0.1430229262912377, 0.6069415410162264, -0.6126724088501447]","[0.35049108151856956, 0.7223286658942776, -0.5644754819634414]","[0.3444717394620085, 0.6265248858665178, -0.4471938224278844]","[0.5480106777818037, 0.4910044148520889, -0.6156745723320398]","[0.41440221996943194, 0.4827957865377499, -0.09210478201758576]"
0,6,1,"[0.07687808511412753, 0.969306912035897, -0.21390008668001315]","[0.02931051908802746, 0.9828942091118478, -0.15238744216495093]","[0.030151134457776358, 0.9398334447623711, -0.3218684929989237]","[-0.08407101346156587, 0.9700946840388198, -0.14962860405751144]","[-0.15050526307263157, 0.24874650674534848, -0.49342473826288824]","[0.13246949821970944, 0.9485300462345734, -0.2681976701657476]","[0.10246310391571178, 0.9610413926248889, -0.20934543496627356]","[0.16874613466496058, 0.9813529293702246, -0.07276604885770155]","[0.11069022594003641, 0.9321264097127866, -0.2297481034019455]","[0.03911095483722704, 0.7341241832273653, -0.31439660819120263]","[0.3365437795036925, 0.8949080871053745, -0.20201598505177998]","[0.13064634750060833, 0.9368747711327146, -0.296485890137582]","[0.08420197605410351, 0.9735473389569975, -0.19267655942239514]","[0.1359854788637307, 0.9136267321625482, -0.2227717573426986]","[0.18446835667106143, 0.9776304527427868, 0.023766379067524213]","[0.08107456816448178, 0.3547313579588831, 0.15882123305421203]","[0.24769404785602944, 0.876111393240393, 0.09779614996443087]"
0,7,1,"[0.0, 0.9311488691721124, -0.31038295639071123]","[0.0, 0.9971714034247725, -0.029310519088028286]","[0.0, 0.9415130716567219, -0.3089071521624547]","[-0.1143323900950059, 0.9390042279014068, -0.24002583018931034]","[-0.16222142113076243, 0.23100951732911312, -0.5636674358353275]","[0.05403440334252707, 0.9603460209053623, -0.14506471329641357]","[0.05004886207961512, 0.9584279201244925, -0.208474277466145]","[0.20853891589277396, 0.9036686355353538, -0.29450149325088404]","[0.16444434500722593, 0.9481779259493663, -0.19256490646484536]","[0.36650120469457903, 0.4274958167237486, -0.7872975810865199]","[0.1328652110438071, 0.9861310881112217, -0.08832167072506536]","[-0.01626664093092245, 0.9811878683062929, -0.1355220837777793]","[-0.05171157106625657, 0.971850842101496, -0.1872608902874262]","[0.1153139152873024, 0.9894478572915446, 0.0754236840066227]","[0.09145661412745199, 0.9446743829898807, -0.14209815694175632]","[-0.2555971987317065, 0.3274072050386678, 0.8491652768695204]","[0.011842961163409882, 0.6360583580226091, 0.27866802662665435]"
0,8,1,"[-0.11401090817320014, 0.9506033049739813, -0.19751642679408832]","[0.0, 0.9778133232744608, -0.14085904245474978]","[-0.03261640365267211, 0.9785209472834566, -0.20085445148293957]","[0.07516460280028289, 0.9416614881994718, -0.13627812986527488]","[0.0, 0.9646319868707138, -0.2561719505775102]","[-0.16007543486369613, 0.8883712086332025, -0.2941742027072749]","[-0.08455545916275753, 0.953846436424783, -0.28580759481493345]","[-0.04649183563877557, 0.5607513128653494, -0.7144592989933116]","[-0.08497185773241966, 0.966925122175823, -0.20930970119066217]","[0.49097276283962543, 0.16006773034956723, -0.8197660480147704]","[0.04377813040633072, 0.9920929769480367, 0.019804027586353357]","[0.07427704474400798, 0.9659469335123987, 0.010028104645392943]","[0.1349190580894799, 0.8734583202088899, -0.3463256271221624]","[-0.023976707018533716, 0.9761796438346977, 0.10906167766729169]","[0.0585205735980594, 0.8080292158985216, -0.5541926746151162]","[-0.18094206621101705, 0.7981726495804011, 0.26951498263001383]","[0.08455098936288152, 0.4927992798267411, 0.11957315586904826]"
0,9,1,"[-0.05692690329673378, 0.9953232483654801, -0.055131784642000525]","[0.0, 0.9713788339942795, -0.22293539072943958]","[0.0, 0.9892748924933699, -0.10300524052492221]","[0.03248564282265087, 0.9793779579446067, -0.010193317154978843]","[0.0, 0.9795652303388351, -0.20106330809401385]","[-0.1306744712217629, 0.8814783250664533, -0.39202341366529225]","[-0.055816903517179384, 0.9793076699008196, -0.1759162416876805]","[0.157084512381239, 0.5429154876187567, -0.4573295603800247]","[0.0, 0.9776219364356535, -0.11030353658257752]","[-0.09783416293173985, 0.32515816990674296, -0.6786972952927783]","[-0.10124509605942222, 0.9852921299634687, 0.080456340669258]","[0.10556289388351559, 0.7928115438791963, -0.3234840422303975]","[0.17935987076215554, 0.8506699991749187, 0.0]","[0.04130754371651335, 0.9484072072547747, -0.046880324250530236]","[0.0585205735980594, 0.8106959565974208, -0.15416379229881016]","[0.26060442956233487, 0.9099194623116347, -0.04572012853752483]","[0.2886751345948113, 0.2886751345948113, -0.7886751345948113]"
0,10,1,"[0.11801491557034949, 0.9745230019924094, -0.055131784642000525]","[0.037071734179904524, 0.9864253861738206, -0.039122670315933306]","[0.0, 0.999528079177523, 0.021718612138151627]","[0.10645853659034141, 0.9680480287602933, -0.0853579199552641]","[-0.024485105343719615, 0.9789769993677595, 0.0]","[0.07444114186176698, 0.9710050096050509, -0.1781423700938447]","[0.09759212632764758, 0.9822606600735639, -0.04735137238103704]","[0.2740412934174401, 0.8932154250686182, -0.07787611974767827]","[0.23519345141220782, 0.9684328108284461, -0.04657464328326455]","[-0.18681373051114036, 0.7777561112491611, -0.44450912451689817]","[-0.06413161510815968, 0.8419293666575101, -0.33570388636039894]","[0.2476051010365694, 0.725113638901874, -0.41173187266559097]","[0.16557276629526996, 0.9109551267406459, 0.20901990428748718]","[0.3731504896773288, 0.8823643392468625, -0.2681089548910762]","[0.1538461538461604, 0.9211109765474959, 0.08157503390496856]","[0.4300471351210149, 0.8580497141920773, -0.13434188910465394]","[0.5, 0.0, -0.5]"
0,11,1,"[0.12386219575319446, 0.977865019391956, 0.0]","[0.08612866876827097, 0.9930247886188539, 0.021255526128619806]","[0.020797258270192576, 0.9986622776621488, 0.0]","[0.21115486386257754, 0.9733789273743554, 0.0]","[-0.024485105343719615, 0.9897021068743896, 0.09794042137487935]","[0.124994945597793, 0.6611329556485117, -0.546665561303044]","[0.09954920038001269, 0.9845993292501873, 0.0]","[-0.1258788024547357, 0.9728318852550757, 0.022043976124500375]","[0.2341884323707788, 0.9708351498213545, 0.0]","[0.21851496403243686, 0.6640392225034475, 0.2013552696687384]","[0.4334104429018737, 0.6356473275731105, -0.23935036562251355]","[0.24504594485945574, 0.9020994962970406, 0.016070539074085843]","[0.16163108029337536, 0.9428078764070165, -0.11633501014942027]","[0.2820021629826215, 0.9034047361138136, -0.2598899574573821]","[0.16996680085163973, 0.9612785187083119, -0.1153846153846132]","[0.15850573957717984, 0.8563188682166469, 0.10123260969352543]","[0.21539501058484234, 0.41109609582188966, 0.0]"
0,12,1,"[-0.021718612138153404, 0.9890182890463279, -0.10197712705600281]","[0.0, 0.6432214126883338, -0.5000602519868806]","[0.0, 0.9981916905777837, 0.0]","[-0.14488410485598724, 0.9513221770881444, 0.0]","[0.0, 1.0, 0.0]","[0.0, 0.2547730831388293, 0.027148863831003567]","[-0.06698648515941308, 0.9974746824113794, 0.0]","[0.0, 0.947080899926334, -0.04770025351935914]","[-0.21271111289975408, 0.8877480880194639, 0.0]","[0.15362714019492785, 0.6136400331027545, 0.7475163898499133]","[0.5470526342394919, 0.13231358624726397, 0.5654947202811016]","[-0.10897113823336468, 0.9750757228170386, 0.17285879473335797]","[-0.10058475997374927, 0.9791805950141281, -0.15753929232093355]","[0.1501414314666505, 0.9663727037401628, -0.20405781806837808]","[0.016120647005479327, 0.9961069481866929, -0.06016568375962095]","[0.0, 0.4160251471689236, -0.22264990188738665]","[-0.31479732334712196, 0.9092696056992082, -0.030192333931957194]"
0,13,1,"[0.0, 0.9638318588940678, 0.05613675595241574]","[0.0, 0.2962585028066371, 0.0]","[0.0, 0.9980276248823259, 0.04437861241146379]","[-0.20690147215059218, 0.9546173075935229, 0.023782574707723825]","[0.026279416561381885, 0.9993089146662584, 0.0]","[-0.19828937965436388, 0.545295794049494, 0.49352126599821844]","[-0.0746288839969953, 0.9970837898213603, 0.0]","[-0.022631940272738404, 0.9516464658749157, -0.1778817260249781]","[-0.4364140833209049, 0.8786939051711755, 0.0]","[-0.06423966996458574, 0.8273130434571527, 0.11407604763520851]","[0.15075567228888076, 0.3088168427201481, 0.2553073675770605]","[-0.09657367902302383, 0.9040757165493574, -0.1337128671842578]","[-0.1170221862946974, 0.9913932533950174, -0.041204282171513285]","[-0.350988550635023, 0.2575184265747055, -0.0962250448649371]","[-0.01422775983061797, 0.9943384850882637, -0.10284896325145354]","[-0.22360679774998005, 0.0, -0.05278640450003991]","[0.09915646750459928, 0.9810757019071588, -0.021569080502850113]"
0,14,1,"[0.12414088329035522, 0.9295248877565712, 0.0]","[0.08071380644435222, 0.6470079799439077, 0.498618233934387]","[0.0872900344194179, 0.9943101988812089, 0.0]","[0.08219949365267887, 0.9926310307782984, 0.023782574707723825]","[0.0, 0.9989093940271516, 0.0]","[-0.0289168433458169, 0.948993784410888, -0.017744336024691165]","[0.06506268584932684, 0.9901404100778279, 0.0]","[0.036197218974528766, 0.9559102026599078, 0.022152865202656358]","[-0.08840551769584692, 0.9786435404212881, -0.04315318520021094]","[-0.10253788905369987, 0.9437649214282402, -0.18129320339967592]","[0.11037769642208417, 0.9452343792662106, -0.15280857072074383]","[0.037327981678366484, 0.9150163222092118, -0.19147417598284733]","[0.04765313693730633, 0.9855691422167752, -0.02571722499368434]","[-0.06310295570126812, 0.09648540208226564, 0.0]","[0.28565231212141384, 0.8878156876090628, 0.04728074209377553]","[0.12994659284329657, -0.3535533905932766, 0.4472135954999601]","[0.25559214629068094, 0.9587424918645837, -0.07877598531604946]"
